Date,Time,PAR (raw),Datetime (CDT),PAR (calc),,Serial #:,5953
10/7/22,3:42:00,53,10/6/2022 22:42:00,0.037939483,,,
10/7/22,3:56:51,53,10/6/2022 22:56:51,0.037939483,,,
10/7/22,3:56:52,53,10/6/2022 22:56:52,0.037939483,,,
10/7/22,3:56:53,53,10/6/2022 22:56:53,0.037939483,,,
10/7/22,3:56:54,53,10/6/2022 22:56:54,0.037939483,,,
10/7/22,3:56:55,53,10/6/2022 22:56:55,0.037939483,,,
10/7/22,3:56:56,53,10/6/2022 22:56:56,0.037939483,,,
10/7/22,3:56:57,53,10/6/2022 22:56:57,0.037939483,,,
10/7/22,3:56:58,54,10/6/2022 22:56:58,0.037969691,,,
10/7/22,3:56:59,53,10/6/2022 22:56:59,0.037939483,,,
10/7/22,3:57:01,53,10/6/2022 22:57:01,0.037939483,,,
10/7/22,4:11:52,53,10/6/2022 23:11:52,0.037939483,,,
10/7/22,4:11:53,53,10/6/2022 23:11:53,0.037939483,,,
10/7/22,4:11:54,53,10/6/2022 23:11:54,0.037939483,,,
10/7/22,4:11:55,53,10/6/2022 23:11:55,0.037939483,,,
10/7/22,4:11:56,53,10/6/2022 23:11:56,0.037939483,,,
10/7/22,4:11:57,53,10/6/2022 23:11:57,0.037939483,,,
10/7/22,4:11:58,53,10/6/2022 23:11:58,0.037939483,,,
10/7/22,4:11:59,53,10/6/2022 23:11:59,0.037939483,,,
10/7/22,4:12:00,53,10/6/2022 23:12:00,0.037939483,,,
10/7/22,4:12:02,53,10/6/2022 23:12:02,0.037939483,,,
10/7/22,4:26:53,53,10/6/2022 23:26:53,0.037939483,,,
10/7/22,4:26:54,53,10/6/2022 23:26:54,0.037939483,,,
10/7/22,4:26:55,53,10/6/2022 23:26:55,0.037939483,,,
10/7/22,4:26:56,53,10/6/2022 23:26:56,0.037939483,,,
10/7/22,4:26:57,53,10/6/2022 23:26:57,0.037939483,,,
10/7/22,4:26:58,53,10/6/2022 23:26:58,0.037939483,,,
10/7/22,4:26:59,53,10/6/2022 23:26:59,0.037939483,,,
10/7/22,4:27:00,53,10/6/2022 23:27:00,0.037939483,,,
10/7/22,4:27:01,53,10/6/2022 23:27:01,0.037939483,,,
10/7/22,4:27:03,53,10/6/2022 23:27:03,0.037939483,,,
10/7/22,4:41:54,53,10/6/2022 23:41:54,0.037939483,,,
10/7/22,4:41:55,53,10/6/2022 23:41:55,0.037939483,,,
10/7/22,4:41:56,53,10/6/2022 23:41:56,0.037939483,,,
10/7/22,4:41:57,53,10/6/2022 23:41:57,0.037939483,,,
10/7/22,4:41:58,53,10/6/2022 23:41:58,0.037939483,,,
10/7/22,4:41:59,53,10/6/2022 23:41:59,0.037939483,,,
10/7/22,4:42:00,53,10/6/2022 23:42:00,0.037939483,,,
10/7/22,4:42:01,53,10/6/2022 23:42:01,0.037939483,,,
10/7/22,4:42:02,53,10/6/2022 23:42:02,0.037939483,,,
10/7/22,4:42:04,53,10/6/2022 23:42:04,0.037939483,,,
10/7/22,4:56:55,53,10/6/2022 23:56:55,0.037939483,,,
10/7/22,4:56:56,53,10/6/2022 23:56:56,0.037939483,,,
10/7/22,4:56:57,53,10/6/2022 23:56:57,0.037939483,,,
10/7/22,4:56:58,53,10/6/2022 23:56:58,0.037939483,,,
10/7/22,4:56:59,53,10/6/2022 23:56:59,0.037939483,,,
10/7/22,4:57:00,53,10/6/2022 23:57:00,0.037939483,,,
10/7/22,4:57:01,53,10/6/2022 23:57:01,0.037939483,,,
10/7/22,4:57:02,53,10/6/2022 23:57:02,0.037939483,,,
10/7/22,4:57:03,53,10/6/2022 23:57:03,0.037939483,,,
10/7/22,4:57:05,53,10/6/2022 23:57:05,0.037939483,,,
10/7/22,5:11:56,53,10/7/2022 0:11:56,0.037939483,,,
10/7/22,5:11:57,53,10/7/2022 0:11:57,0.037939483,,,
10/7/22,5:11:58,53,10/7/2022 0:11:58,0.037939483,,,
10/7/22,5:11:59,53,10/7/2022 0:11:59,0.037939483,,,
10/7/22,5:12:00,53,10/7/2022 0:12:00,0.037939483,,,
10/7/22,5:12:01,53,10/7/2022 0:12:01,0.037939483,,,
10/7/22,5:12:02,53,10/7/2022 0:12:02,0.037939483,,,
10/7/22,5:12:03,53,10/7/2022 0:12:03,0.037939483,,,
10/7/22,5:12:04,53,10/7/2022 0:12:04,0.037939483,,,
10/7/22,5:12:06,53,10/7/2022 0:12:06,0.037939483,,,
10/7/22,5:26:57,53,10/7/2022 0:26:57,0.037939483,,,
10/7/22,5:26:58,53,10/7/2022 0:26:58,0.037939483,,,
10/7/22,5:26:59,53,10/7/2022 0:26:59,0.037939483,,,
10/7/22,5:27:00,53,10/7/2022 0:27:00,0.037939483,,,
10/7/22,5:27:01,54,10/7/2022 0:27:01,0.037969691,,,
10/7/22,5:27:02,53,10/7/2022 0:27:02,0.037939483,,,
10/7/22,5:27:03,53,10/7/2022 0:27:03,0.037939483,,,
10/7/22,5:27:04,53,10/7/2022 0:27:04,0.037939483,,,
10/7/22,5:27:05,53,10/7/2022 0:27:05,0.037939483,,,
10/7/22,5:27:07,53,10/7/2022 0:27:07,0.037939483,,,
10/7/22,5:41:58,53,10/7/2022 0:41:58,0.037939483,,,
10/7/22,5:41:59,53,10/7/2022 0:41:59,0.037939483,,,
10/7/22,5:42:00,53,10/7/2022 0:42:00,0.037939483,,,
10/7/22,5:42:01,53,10/7/2022 0:42:01,0.037939483,,,
10/7/22,5:42:02,53,10/7/2022 0:42:02,0.037939483,,,
10/7/22,5:42:03,53,10/7/2022 0:42:03,0.037939483,,,
10/7/22,5:42:04,53,10/7/2022 0:42:04,0.037939483,,,
10/7/22,5:42:05,53,10/7/2022 0:42:05,0.037939483,,,
10/7/22,5:42:06,53,10/7/2022 0:42:06,0.037939483,,,
10/7/22,5:42:08,53,10/7/2022 0:42:08,0.037939483,,,
10/7/22,5:56:59,53,10/7/2022 0:56:59,0.037939483,,,
10/7/22,5:57:00,53,10/7/2022 0:57:00,0.037939483,,,
10/7/22,5:57:01,53,10/7/2022 0:57:01,0.037939483,,,
10/7/22,5:57:02,53,10/7/2022 0:57:02,0.037939483,,,
10/7/22,5:57:03,53,10/7/2022 0:57:03,0.037939483,,,
10/7/22,5:57:04,53,10/7/2022 0:57:04,0.037939483,,,
10/7/22,5:57:05,53,10/7/2022 0:57:05,0.037939483,,,
10/7/22,5:57:06,53,10/7/2022 0:57:06,0.037939483,,,
10/7/22,5:57:07,53,10/7/2022 0:57:07,0.037939483,,,
10/7/22,5:57:09,54,10/7/2022 0:57:09,0.037969691,,,
10/7/22,6:12:00,53,10/7/2022 1:12:00,0.037939483,,,
10/7/22,6:12:01,53,10/7/2022 1:12:01,0.037939483,,,
10/7/22,6:12:02,53,10/7/2022 1:12:02,0.037939483,,,
10/7/22,6:12:03,53,10/7/2022 1:12:03,0.037939483,,,
10/7/22,6:12:04,53,10/7/2022 1:12:04,0.037939483,,,
10/7/22,6:12:05,53,10/7/2022 1:12:05,0.037939483,,,
10/7/22,6:12:06,53,10/7/2022 1:12:06,0.037939483,,,
10/7/22,6:12:07,53,10/7/2022 1:12:07,0.037939483,,,
10/7/22,6:12:08,53,10/7/2022 1:12:08,0.037939483,,,
10/7/22,6:12:10,53,10/7/2022 1:12:10,0.037939483,,,
10/7/22,6:27:01,53,10/7/2022 1:27:01,0.037939483,,,
10/7/22,6:27:02,53,10/7/2022 1:27:02,0.037939483,,,
10/7/22,6:27:03,53,10/7/2022 1:27:03,0.037939483,,,
10/7/22,6:27:04,53,10/7/2022 1:27:04,0.037939483,,,
10/7/22,6:27:05,53,10/7/2022 1:27:05,0.037939483,,,
10/7/22,6:27:06,53,10/7/2022 1:27:06,0.037939483,,,
10/7/22,6:27:07,53,10/7/2022 1:27:07,0.037939483,,,
10/7/22,6:27:08,53,10/7/2022 1:27:08,0.037939483,,,
10/7/22,6:27:09,53,10/7/2022 1:27:09,0.037939483,,,
10/7/22,6:27:11,53,10/7/2022 1:27:11,0.037939483,,,
10/7/22,6:42:02,53,10/7/2022 1:42:02,0.037939483,,,
10/7/22,6:42:03,53,10/7/2022 1:42:03,0.037939483,,,
10/7/22,6:42:04,53,10/7/2022 1:42:04,0.037939483,,,
10/7/22,6:42:05,53,10/7/2022 1:42:05,0.037939483,,,
10/7/22,6:42:06,53,10/7/2022 1:42:06,0.037939483,,,
10/7/22,6:42:07,53,10/7/2022 1:42:07,0.037939483,,,
10/7/22,6:42:08,53,10/7/2022 1:42:08,0.037939483,,,
10/7/22,6:42:09,53,10/7/2022 1:42:09,0.037939483,,,
10/7/22,6:42:10,53,10/7/2022 1:42:10,0.037939483,,,
10/7/22,6:42:12,53,10/7/2022 1:42:12,0.037939483,,,
10/7/22,6:57:03,53,10/7/2022 1:57:03,0.037939483,,,
10/7/22,6:57:04,53,10/7/2022 1:57:04,0.037939483,,,
10/7/22,6:57:05,53,10/7/2022 1:57:05,0.037939483,,,
10/7/22,6:57:06,53,10/7/2022 1:57:06,0.037939483,,,
10/7/22,6:57:07,53,10/7/2022 1:57:07,0.037939483,,,
10/7/22,6:57:08,53,10/7/2022 1:57:08,0.037939483,,,
10/7/22,6:57:09,53,10/7/2022 1:57:09,0.037939483,,,
10/7/22,6:57:10,53,10/7/2022 1:57:10,0.037939483,,,
10/7/22,6:57:11,53,10/7/2022 1:57:11,0.037939483,,,
10/7/22,6:57:13,54,10/7/2022 1:57:13,0.037969691,,,
10/7/22,7:12:04,53,10/7/2022 2:12:04,0.037939483,,,
10/7/22,7:12:05,53,10/7/2022 2:12:05,0.037939483,,,
10/7/22,7:12:06,53,10/7/2022 2:12:06,0.037939483,,,
10/7/22,7:12:07,53,10/7/2022 2:12:07,0.037939483,,,
10/7/22,7:12:08,53,10/7/2022 2:12:08,0.037939483,,,
10/7/22,7:12:09,53,10/7/2022 2:12:09,0.037939483,,,
10/7/22,7:12:10,53,10/7/2022 2:12:10,0.037939483,,,
10/7/22,7:12:11,53,10/7/2022 2:12:11,0.037939483,,,
10/7/22,7:12:12,53,10/7/2022 2:12:12,0.037939483,,,
10/7/22,7:12:14,54,10/7/2022 2:12:14,0.037969691,,,
10/7/22,7:27:05,53,10/7/2022 2:27:05,0.037939483,,,
10/7/22,7:27:06,53,10/7/2022 2:27:06,0.037939483,,,
10/7/22,7:27:07,53,10/7/2022 2:27:07,0.037939483,,,
10/7/22,7:27:08,53,10/7/2022 2:27:08,0.037939483,,,
10/7/22,7:27:09,53,10/7/2022 2:27:09,0.037939483,,,
10/7/22,7:27:10,53,10/7/2022 2:27:10,0.037939483,,,
10/7/22,7:27:11,53,10/7/2022 2:27:11,0.037939483,,,
10/7/22,7:27:12,53,10/7/2022 2:27:12,0.037939483,,,
10/7/22,7:27:13,53,10/7/2022 2:27:13,0.037939483,,,
10/7/22,7:27:15,54,10/7/2022 2:27:15,0.037969691,,,
10/7/22,7:42:06,53,10/7/2022 2:42:06,0.037939483,,,
10/7/22,7:42:07,53,10/7/2022 2:42:07,0.037939483,,,
10/7/22,7:42:08,53,10/7/2022 2:42:08,0.037939483,,,
10/7/22,7:42:09,53,10/7/2022 2:42:09,0.037939483,,,
10/7/22,7:42:10,53,10/7/2022 2:42:10,0.037939483,,,
10/7/22,7:42:11,53,10/7/2022 2:42:11,0.037939483,,,
10/7/22,7:42:12,53,10/7/2022 2:42:12,0.037939483,,,
10/7/22,7:42:13,53,10/7/2022 2:42:13,0.037939483,,,
10/7/22,7:42:14,53,10/7/2022 2:42:14,0.037939483,,,
10/7/22,7:42:16,53,10/7/2022 2:42:16,0.037939483,,,
10/7/22,7:57:07,53,10/7/2022 2:57:07,0.037939483,,,
10/7/22,7:57:08,53,10/7/2022 2:57:08,0.037939483,,,
10/7/22,7:57:09,53,10/7/2022 2:57:09,0.037939483,,,
10/7/22,7:57:10,53,10/7/2022 2:57:10,0.037939483,,,
10/7/22,7:57:11,53,10/7/2022 2:57:11,0.037939483,,,
10/7/22,7:57:12,53,10/7/2022 2:57:12,0.037939483,,,
10/7/22,7:57:13,53,10/7/2022 2:57:13,0.037939483,,,
10/7/22,7:57:14,53,10/7/2022 2:57:14,0.037939483,,,
10/7/22,7:57:15,53,10/7/2022 2:57:15,0.037939483,,,
10/7/22,7:57:17,53,10/7/2022 2:57:17,0.037939483,,,
10/7/22,8:12:08,53,10/7/2022 3:12:08,0.037939483,,,
10/7/22,8:12:09,53,10/7/2022 3:12:09,0.037939483,,,
10/7/22,8:12:10,53,10/7/2022 3:12:10,0.037939483,,,
10/7/22,8:12:11,53,10/7/2022 3:12:11,0.037939483,,,
10/7/22,8:12:12,53,10/7/2022 3:12:12,0.037939483,,,
10/7/22,8:12:13,53,10/7/2022 3:12:13,0.037939483,,,
10/7/22,8:12:14,53,10/7/2022 3:12:14,0.037939483,,,
10/7/22,8:12:15,53,10/7/2022 3:12:15,0.037939483,,,
10/7/22,8:12:16,53,10/7/2022 3:12:16,0.037939483,,,
10/7/22,8:12:18,53,10/7/2022 3:12:18,0.037939483,,,
10/7/22,8:27:09,53,10/7/2022 3:27:09,0.037939483,,,
10/7/22,8:27:10,53,10/7/2022 3:27:10,0.037939483,,,
10/7/22,8:27:11,53,10/7/2022 3:27:11,0.037939483,,,
10/7/22,8:27:12,53,10/7/2022 3:27:12,0.037939483,,,
10/7/22,8:27:13,53,10/7/2022 3:27:13,0.037939483,,,
10/7/22,8:27:14,53,10/7/2022 3:27:14,0.037939483,,,
10/7/22,8:27:15,53,10/7/2022 3:27:15,0.037939483,,,
10/7/22,8:27:16,53,10/7/2022 3:27:16,0.037939483,,,
10/7/22,8:27:17,53,10/7/2022 3:27:17,0.037939483,,,
10/7/22,8:27:19,53,10/7/2022 3:27:19,0.037939483,,,
10/7/22,8:42:10,53,10/7/2022 3:42:10,0.037939483,,,
10/7/22,8:42:11,53,10/7/2022 3:42:11,0.037939483,,,
10/7/22,8:42:12,53,10/7/2022 3:42:12,0.037939483,,,
10/7/22,8:42:13,53,10/7/2022 3:42:13,0.037939483,,,
10/7/22,8:42:14,53,10/7/2022 3:42:14,0.037939483,,,
10/7/22,8:42:15,53,10/7/2022 3:42:15,0.037939483,,,
10/7/22,8:42:16,53,10/7/2022 3:42:16,0.037939483,,,
10/7/22,8:42:17,53,10/7/2022 3:42:17,0.037939483,,,
10/7/22,8:42:18,53,10/7/2022 3:42:18,0.037939483,,,
10/7/22,8:42:20,53,10/7/2022 3:42:20,0.037939483,,,
10/7/22,8:57:11,53,10/7/2022 3:57:11,0.037939483,,,
10/7/22,8:57:12,53,10/7/2022 3:57:12,0.037939483,,,
10/7/22,8:57:13,53,10/7/2022 3:57:13,0.037939483,,,
10/7/22,8:57:14,53,10/7/2022 3:57:14,0.037939483,,,
10/7/22,8:57:15,53,10/7/2022 3:57:15,0.037939483,,,
10/7/22,8:57:16,53,10/7/2022 3:57:16,0.037939483,,,
10/7/22,8:57:17,53,10/7/2022 3:57:17,0.037939483,,,
10/7/22,8:57:18,53,10/7/2022 3:57:18,0.037939483,,,
10/7/22,8:57:19,53,10/7/2022 3:57:19,0.037939483,,,
10/7/22,8:57:21,53,10/7/2022 3:57:21,0.037939483,,,
10/7/22,9:12:12,53,10/7/2022 4:12:12,0.037939483,,,
10/7/22,9:12:13,53,10/7/2022 4:12:13,0.037939483,,,
10/7/22,9:12:14,53,10/7/2022 4:12:14,0.037939483,,,
10/7/22,9:12:15,53,10/7/2022 4:12:15,0.037939483,,,
10/7/22,9:12:16,53,10/7/2022 4:12:16,0.037939483,,,
10/7/22,9:12:17,53,10/7/2022 4:12:17,0.037939483,,,
10/7/22,9:12:18,53,10/7/2022 4:12:18,0.037939483,,,
10/7/22,9:12:19,53,10/7/2022 4:12:19,0.037939483,,,
10/7/22,9:12:20,53,10/7/2022 4:12:20,0.037939483,,,
10/7/22,9:12:22,53,10/7/2022 4:12:22,0.037939483,,,
10/7/22,9:27:13,53,10/7/2022 4:27:13,0.037939483,,,
10/7/22,9:27:14,53,10/7/2022 4:27:14,0.037939483,,,
10/7/22,9:27:15,53,10/7/2022 4:27:15,0.037939483,,,
10/7/22,9:27:16,53,10/7/2022 4:27:16,0.037939483,,,
10/7/22,9:27:17,53,10/7/2022 4:27:17,0.037939483,,,
10/7/22,9:27:18,53,10/7/2022 4:27:18,0.037939483,,,
10/7/22,9:27:19,53,10/7/2022 4:27:19,0.037939483,,,
10/7/22,9:27:20,53,10/7/2022 4:27:20,0.037939483,,,
10/7/22,9:27:21,53,10/7/2022 4:27:21,0.037939483,,,
10/7/22,9:27:23,53,10/7/2022 4:27:23,0.037939483,,,
10/7/22,9:42:14,53,10/7/2022 4:42:14,0.037939483,,,
10/7/22,9:42:15,53,10/7/2022 4:42:15,0.037939483,,,
10/7/22,9:42:16,53,10/7/2022 4:42:16,0.037939483,,,
10/7/22,9:42:17,53,10/7/2022 4:42:17,0.037939483,,,
10/7/22,9:42:18,53,10/7/2022 4:42:18,0.037939483,,,
10/7/22,9:42:19,53,10/7/2022 4:42:19,0.037939483,,,
10/7/22,9:42:20,53,10/7/2022 4:42:20,0.037939483,,,
10/7/22,9:42:21,53,10/7/2022 4:42:21,0.037939483,,,
10/7/22,9:42:22,53,10/7/2022 4:42:22,0.037939483,,,
10/7/22,9:42:24,53,10/7/2022 4:42:24,0.037939483,,,
10/7/22,9:57:15,53,10/7/2022 4:57:15,0.037939483,,,
10/7/22,9:57:16,53,10/7/2022 4:57:16,0.037939483,,,
10/7/22,9:57:17,53,10/7/2022 4:57:17,0.037939483,,,
10/7/22,9:57:18,53,10/7/2022 4:57:18,0.037939483,,,
10/7/22,9:57:19,53,10/7/2022 4:57:19,0.037939483,,,
10/7/22,9:57:20,53,10/7/2022 4:57:20,0.037939483,,,
10/7/22,9:57:21,53,10/7/2022 4:57:21,0.037939483,,,
10/7/22,9:57:22,53,10/7/2022 4:57:22,0.037939483,,,
10/7/22,9:57:23,53,10/7/2022 4:57:23,0.037939483,,,
10/7/22,9:57:25,53,10/7/2022 4:57:25,0.037939483,,,
10/7/22,10:12:16,53,10/7/2022 5:12:16,0.037939483,,,
10/7/22,10:12:17,53,10/7/2022 5:12:17,0.037939483,,,
10/7/22,10:12:18,53,10/7/2022 5:12:18,0.037939483,,,
10/7/22,10:12:19,53,10/7/2022 5:12:19,0.037939483,,,
10/7/22,10:12:20,53,10/7/2022 5:12:20,0.037939483,,,
10/7/22,10:12:21,53,10/7/2022 5:12:21,0.037939483,,,
10/7/22,10:12:22,53,10/7/2022 5:12:22,0.037939483,,,
10/7/22,10:12:23,53,10/7/2022 5:12:23,0.037939483,,,
10/7/22,10:12:24,53,10/7/2022 5:12:24,0.037939483,,,
10/7/22,10:12:26,53,10/7/2022 5:12:26,0.037939483,,,
10/7/22,10:27:17,53,10/7/2022 5:27:17,0.037939483,,,
10/7/22,10:27:18,53,10/7/2022 5:27:18,0.037939483,,,
10/7/22,10:27:19,53,10/7/2022 5:27:19,0.037939483,,,
10/7/22,10:27:20,53,10/7/2022 5:27:20,0.037939483,,,
10/7/22,10:27:21,53,10/7/2022 5:27:21,0.037939483,,,
10/7/22,10:27:22,53,10/7/2022 5:27:22,0.037939483,,,
10/7/22,10:27:23,53,10/7/2022 5:27:23,0.037939483,,,
10/7/22,10:27:24,53,10/7/2022 5:27:24,0.037939483,,,
10/7/22,10:27:25,53,10/7/2022 5:27:25,0.037939483,,,
10/7/22,10:27:27,53,10/7/2022 5:27:27,0.037939483,,,
10/7/22,10:42:18,53,10/7/2022 5:42:18,0.037939483,,,
10/7/22,10:42:19,53,10/7/2022 5:42:19,0.037939483,,,
10/7/22,10:42:20,53,10/7/2022 5:42:20,0.037939483,,,
10/7/22,10:42:21,53,10/7/2022 5:42:21,0.037939483,,,
10/7/22,10:42:22,53,10/7/2022 5:42:22,0.037939483,,,
10/7/22,10:42:23,53,10/7/2022 5:42:23,0.037939483,,,
10/7/22,10:42:24,53,10/7/2022 5:42:24,0.037939483,,,
10/7/22,10:42:25,53,10/7/2022 5:42:25,0.037939483,,,
10/7/22,10:42:26,53,10/7/2022 5:42:26,0.037939483,,,
10/7/22,10:42:28,53,10/7/2022 5:42:28,0.037939483,,,
10/7/22,10:57:19,53,10/7/2022 5:57:19,0.037939483,,,
10/7/22,10:57:20,53,10/7/2022 5:57:20,0.037939483,,,
10/7/22,10:57:21,53,10/7/2022 5:57:21,0.037939483,,,
10/7/22,10:57:22,53,10/7/2022 5:57:22,0.037939483,,,
10/7/22,10:57:23,53,10/7/2022 5:57:23,0.037939483,,,
10/7/22,10:57:24,53,10/7/2022 5:57:24,0.037939483,,,
10/7/22,10:57:25,53,10/7/2022 5:57:25,0.037939483,,,
10/7/22,10:57:26,53,10/7/2022 5:57:26,0.037939483,,,
10/7/22,10:57:27,53,10/7/2022 5:57:27,0.037939483,,,
10/7/22,10:57:29,53,10/7/2022 5:57:29,0.037939483,,,
10/7/22,11:12:20,53,10/7/2022 6:12:20,0.037939483,,,
10/7/22,11:12:21,53,10/7/2022 6:12:21,0.037939483,,,
10/7/22,11:12:22,53,10/7/2022 6:12:22,0.037939483,,,
10/7/22,11:12:23,53,10/7/2022 6:12:23,0.037939483,,,
10/7/22,11:12:24,53,10/7/2022 6:12:24,0.037939483,,,
10/7/22,11:12:25,53,10/7/2022 6:12:25,0.037939483,,,
10/7/22,11:12:26,53,10/7/2022 6:12:26,0.037939483,,,
10/7/22,11:12:27,53,10/7/2022 6:12:27,0.037939483,,,
10/7/22,11:12:28,53,10/7/2022 6:12:28,0.037939483,,,
10/7/22,11:12:30,53,10/7/2022 6:12:30,0.037939483,,,
10/7/22,11:27:21,53,10/7/2022 6:27:21,0.037939483,,,
10/7/22,11:27:22,53,10/7/2022 6:27:22,0.037939483,,,
10/7/22,11:27:23,53,10/7/2022 6:27:23,0.037939483,,,
10/7/22,11:27:24,53,10/7/2022 6:27:24,0.037939483,,,
10/7/22,11:27:25,53,10/7/2022 6:27:25,0.037939483,,,
10/7/22,11:27:26,53,10/7/2022 6:27:26,0.037939483,,,
10/7/22,11:27:27,53,10/7/2022 6:27:27,0.037939483,,,
10/7/22,11:27:28,54,10/7/2022 6:27:28,0.037969691,,,
10/7/22,11:27:29,54,10/7/2022 6:27:29,0.037969691,,,
10/7/22,11:27:31,54,10/7/2022 6:27:31,0.037969691,,,
10/7/22,11:42:22,53,10/7/2022 6:42:22,0.037939483,,,
10/7/22,11:42:23,79,10/7/2022 6:42:23,0.038732775,,,
10/7/22,11:42:24,56,10/7/2022 6:42:24,0.038030181,,,
10/7/22,11:42:25,57,10/7/2022 6:42:25,0.038060462,,,
10/7/22,11:42:26,57,10/7/2022 6:42:26,0.038060462,,,
10/7/22,11:42:27,57,10/7/2022 6:42:27,0.038060462,,,
10/7/22,11:42:28,57,10/7/2022 6:42:28,0.038060462,,,
10/7/22,11:42:29,57,10/7/2022 6:42:29,0.038060462,,,
10/7/22,11:42:30,57,10/7/2022 6:42:30,0.038060462,,,
10/7/22,11:42:32,57,10/7/2022 6:42:32,0.038060462,,,
10/7/22,11:57:23,3173,10/7/2022 6:57:23,0.454523838,,,
10/7/22,11:57:24,3166,10/7/2022 6:57:24,0.45199854,,,
10/7/22,11:57:25,3164,10/7/2022 6:57:25,0.451279607,,,
10/7/22,11:57:26,3174,10/7/2022 6:57:26,0.454885745,,,
10/7/22,11:57:27,3185,10/7/2022 6:57:27,0.458885789,,,
10/7/22,11:57:28,3196,10/7/2022 6:57:28,0.462921008,,,
10/7/22,11:57:29,3196,10/7/2022 6:57:29,0.462921008,,,
10/7/22,11:57:30,3190,10/7/2022 6:57:30,0.460715601,,,
10/7/22,11:57:31,3194,10/7/2022 6:57:31,0.462184702,,,
10/7/22,11:57:33,3208,10/7/2022 6:57:33,0.467363545,,,
10/7/22,12:12:24,5823,10/7/2022 7:12:24,3.745939971,,,
10/7/22,12:12:25,5827,10/7/2022 7:12:25,3.75788479,,,
10/7/22,12:12:26,5836,10/7/2022 7:12:26,3.78490008,,,
10/7/22,12:12:27,5831,10/7/2022 7:12:27,3.769867698,,,
10/7/22,12:12:28,5821,10/7/2022 7:12:28,3.739981807,,,
10/7/22,12:12:29,5822,10/7/2022 7:12:29,3.742959704,,,
10/7/22,12:12:30,5827,10/7/2022 7:12:30,3.75788479,,,
10/7/22,12:12:31,5824,10/7/2022 7:12:31,3.748922612,,,
10/7/22,12:12:32,5817,10/7/2022 7:12:32,3.728093895,,,
10/7/22,12:12:34,5814,10/7/2022 7:12:34,3.719202765,,,
10/7/22,12:27:25,7099,10/7/2022 7:27:25,10.34249816,,,
10/7/22,12:27:26,7105,10/7/2022 7:27:26,10.39200684,,,
10/7/22,12:27:27,7120,10/7/2022 7:27:27,10.51681788,,,
10/7/22,12:27:28,7127,10/7/2022 7:27:28,10.57557493,,,
10/7/22,12:27:29,7114,10/7/2022 7:27:29,10.46671458,,,
10/7/22,12:27:30,7109,10/7/2022 7:27:30,10.42514422,,,
10/7/22,12:27:31,7125,10/7/2022 7:27:31,10.55875378,,,
10/7/22,12:27:32,7132,10/7/2022 7:27:32,10.61774513,,,
10/7/22,12:27:34,7122,10/7/2022 7:27:34,10.53357222,,,
10/7/22,12:27:35,7111,10/7/2022 7:27:35,10.44175252,,,
10/7/22,12:42:26,7897,10/7/2022 7:42:26,19.51927499,,,
10/7/22,12:42:27,7902,10/7/2022 7:42:27,19.59710828,,,
10/7/22,12:42:28,7925,10/7/2022 7:42:28,19.95915804,,,
10/7/22,12:42:29,7930,10/7/2022 7:42:29,20.03874536,,,
10/7/22,12:42:30,7914,10/7/2022 7:42:30,19.7851768,,,
10/7/22,12:42:31,7897,10/7/2022 7:42:31,19.51927499,,,
10/7/22,12:42:32,7909,10/7/2022 7:42:32,19.70659657,,,
10/7/22,12:42:33,7912,10/7/2022 7:42:33,19.75370718,,,
10/7/22,12:42:34,7910,10/7/2022 7:42:34,19.72228761,,,
10/7/22,12:42:36,7915,10/7/2022 7:42:36,19.80093041,,,
10/7/22,12:57:27,8116,10/7/2022 7:57:27,23.236122,,,
10/7/22,12:57:28,8117,10/7/2022 7:57:28,23.25462336,,,
10/7/22,12:57:29,8117,10/7/2022 7:57:29,23.25462336,,,
10/7/22,12:57:30,8123,10/7/2022 7:57:30,23.36594131,,,
10/7/22,12:57:31,8120,10/7/2022 7:57:31,23.31021589,,,
10/7/22,12:57:32,8118,10/7/2022 7:57:32,23.27313945,,,
10/7/22,12:57:33,8114,10/7/2022 7:57:33,23.19916342,,,
10/7/22,12:57:34,8107,10/7/2022 7:57:34,23.0702707,,,
10/7/22,12:57:35,8110,10/7/2022 7:57:35,23.12542252,,,
10/7/22,12:57:37,8119,10/7/2022 7:57:37,23.29167029,,,
10/7/22,13:12:28,8390,10/7/2022 8:12:28,28.89848132,,,
10/7/22,13:12:29,8377,10/7/2022 8:12:29,28.60101297,,,
10/7/22,13:12:30,8354,10/7/2022 8:12:30,28.08220403,,,
10/7/22,13:12:31,8344,10/7/2022 8:12:31,27.85958038,,,
10/7/22,13:12:32,8346,10/7/2022 8:12:32,27.90396347,,,
10/7/22,13:12:33,8305,10/7/2022 8:12:33,27.00808272,,,
10/7/22,13:12:34,8300,10/7/2022 8:12:34,26.90081547,,,
10/7/22,13:12:35,8293,10/7/2022 8:12:35,26.75135667,,,
10/7/22,13:12:37,8272,10/7/2022 8:12:37,26.30794414,,,
10/7/22,13:12:38,8271,10/7/2022 8:12:38,26.28701355,,,
10/7/22,13:27:29,8542,10/7/2022 8:27:29,32.61486878,,,
10/7/22,13:27:30,8548,10/7/2022 8:27:30,32.77099345,,,
10/7/22,13:27:31,8578,10/7/2022 8:27:31,33.56289896,,,
10/7/22,13:27:32,8550,10/7/2022 8:27:32,32.82320091,,,
10/7/22,13:27:33,8536,10/7/2022 8:27:33,32.4594879,,,
